BattleType,ARandomTot,DRandomTot,EndingTot,Outcome,AWon,Supplies,AGenRank,AGenARBonus,AGenArmorBonus,AGenWeaponBonus,AGenFollowerBonus,AGenBannerBonus,AGenTrinketBonus,AAdvancedCombatDeck,ABeginARUnitBonus,ABeginMeleeBonus,ABeginRangedBonus,ABeginCavalryBonus,ABeginSoldiers,AEndARUnitBonus,AEndMeleeBonus,AEndRangedBonus,AEndCavalryBonus,AEndSoldiers,ARebelRivermenMercenaries,ARebelRangerOfForest,ARebelCourierRiders,ARebelMountainMen,ARebelAxemenOfVale,ARebelValeCavalry,ARebelLightWoodmen,ARebelWoodsmenArchers,ARebelRidersOfWood,ALightWoodmen,AGuardOfBeladimir,ABeladimirSpearmen,AWoodsmenArchers,AArchersOfBeladimir,ACoastalGuards,ARidersOfWood,ABeladimirCavalry,APlainsCavalry,AMountainMen,ALerastirShieldbearers,ALerastirSpears,APikesOfLerastir,AAxemenOfVale,ABowmenOfLerastir,ACrossbowmenOfSouth,AValeCavalry,ATerritoryGuardsmen,ALerastirPalaceCavalry,AShieldmaidensOfNorth,AMenoriadSpearmen,AAxemenOfWastes,AMenoriadArchers,ARangersOfForest,ACourierRiders,AMenoriadCavalry,ARoyalCavalry,AHuntersOfNorth,ARivermenMercenaries,ATotUnits,ATotReinforcements,AUpgrades,AUnitCas,ASoldierCas,AEndGenState,ATreasureReceived,AFaction,AShips,ARams,ASiegeTowers,ACatapults,DGenRank,DGenTotARBonus,DGenArmorBonus,DGenWeaponBonus,DGenFollowerBonus,DGenBannerBonus,DGenTinketBonus,DAdvancedCombatDeck,DBeginARUnitBonus,DBeginMeleeBonus,DBeginRangedBonus,DBeginCavalryBonus,DBeginSoldiers,DEndARUnitBonus,DEndMeleeBonus,DEndRangedBonus,DEndCavalryBonus,DEndSoldiers,DRebelRivermenMercenaries,DRebelRangerOfForest,DRebelCourierRiders,DRebelMountainMen,DRebelAxemenOfVale,DRebelValeCavalry,DLightWoodmen,DRebelWoodsmenArchers,DRebelRidersOfWood,DLightWoodmen,DGuardOfBeladimir,DBeladimirSpearmen,DWoodsmenArchers,DArchersOfBeladimir,DCoastalGuard,DRidersOfWood,DBeladimirCavalry,DPlainsCavalry,DMountainMen,DLerastirShieldbearers,DLerastirSpearmen,DPikesOfLerastir,DAxemenOfVale,DBowmenOfLerastir,DCrossbowmenOfSouth,DValeCavalry,DTerritoryGuardsmen,DLerastirPalaceCavalry,DShieldmaidensOfNorth,DMenoriadSpearmen,DAxemenOfWastes,DMenoriadArchers,DRangerOfForest,DCourierRiders,DMenoriadCavalry,DRoyalCavalry,DHuntersOfNorth,DRivermenMercenaries,DTotUnits,DTotReinforcements,DUpgrades,DUnitCas,DSoldierCas,DEndGenState,DTreasureReceived,DFaction,DShips,DTownLevel
Siege,67,62,-44,Crushing Defeat,0,5,3,0,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wounded,1,Beladimir,None,2,3,0,6,0,0,0,0,0,0,1,39,18,14,7,23,32,14,14,4,19,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,Unharmed,1,Rebel,None,None
Siege,51,58,-5,Close Defeat,0,9,7,1,1,0,0,0,0,0,83,35,28,20,27,48,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,11,Unharmed,0,Lerastir,None,2,0,0,3,3,0,1,0,1,1,0,65,22,17,26,32,41,13,17,11,23,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,9,Unharmed,1,Beladimir,None,Stone Wall w/ Moat
Siege,52,56,-1,Draw,0,5,4,3,0,0,0,1,2,0,41,19,14,8,27,26,8,14,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,9,Unharmed,1,Lerastir,None,5,4,1,3,2,0,2,0,0,0,1,60,28,16,16,8,60,28,16,16,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,Wounded,0,Rebel,None,None
Siege,54,58,19,Heroic Victory,1,9,10,0,0,0,0,0,0,1,115,25,52,38,62,90,16,43,31,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,4,1,17,3,2,0,11,Wounded,0,Menoriad,None,4,0,2,10,1,0,0,0,1,0,0,87,28,30,29,37,45,17,16,12,22,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,15,Unharmed,1,Beladimir,None,Stone Wall w/ Moat
Siege,54,46,36,Decisive Victory,1,7,10,3,0,0,0,1,2,0,146,70,34,42,67,107,48,25,34,56,0,0,0,0,0,0,0,0,0,3,4,3,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,4,0,11,Unharmed,1,Beladimir,None,5,4,1,9,4,0,0,0,2,2,0,130,42,38,50,71,81,28,30,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,3,2,5,2,0,2,20,3,1,2,24,Unharmed,0,Menoriad,None,Wooden Wall w/ Moat
Siege,49,52,0,Draw,0,7,2,1,1,0,1,0,0,0,65,16,26,23,36,41,12,14,15,24,0,1,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,12,Slain,1,Rebel,None,2,2,4,6,0,0,0,0,0,0,1,65,23,26,16,34,43,18,12,13,25,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,9,Unharmed,0,Beladimir,None,Wooden Wall w/ Moat
Siege,65,55,-57,Crushing Defeat,0,8,5,1,0,0,0,1,0,1,56,20,16,20,7,56,20,16,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,Unharmed,0,Lerastir,None,2,2,3,9,2,1,0,0,1,0,0,83,26,31,26,59,76,22,31,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,2,1,2,1,2,16,1,0,0,4,Unharmed,0,Menoriad,None,Stone Wall
Siege,54,53,110,Decisive Victory,1,7,6,2,0,1,0,1,0,0,110,32,32,46,48,92,28,24,40,42,0,0,2,1,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,3,0,6,Unharmed,0,Rebel,None,5,5,2,1,3,1,0,0,2,0,0,56,13,14,29,31,12,4,4,4,11,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,20,Unharmed,1,Beladimir,None,Wooden Wall w/ Moat
Siege,73,49,151,Decisive Victory,1,6,8,1,0,0,0,1,0,1,123,60,28,35,70,107,48,28,31,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,2,1,5,0,0,4,19,3,0,0,9,Unharmed,1,Menoriad,None,2,2,4,9,2,0,0,0,0,2,1,42,18,12,12,4,42,18,12,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,Unharmed,1,Lerastir,None,Wooden Wall
Siege,65,46,97,Decisive Victory,1,5,2,1,0,0,1,1,0,0,64,38,20,6,51,45,23,16,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,Unharmed,1,Lerastir,None,4,0,4,8,2,0,0,0,1,1,0,15,4,4,7,3,15,4,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Unharmed,0,Menoriad,None,None
Siege,73,63,-141,Crushing Defeat,0,8,5,0,0,0,0,0,0,0,42,34,0,8,34,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,16,Unharmed,0,Lerastir,None,2,0,0,3,2,0,2,0,0,0,1,112,50,36,26,61,97,41,30,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,16,3,2,0,6,Unharmed,1,Lerastir,None,Stone Wall
Siege,54,60,-26,Crushing Defeat,0,8,9,2,0,1,0,1,0,1,41,12,12,17,3,41,12,12,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,Unharmed,0,Beladimir,None,3,4,0,6,1,0,0,0,1,0,0,54,16,22,16,4,54,16,22,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,Wounded,0,Menoriad,None,Stone Wall
Siege,48,74,93,Decisive Victory,1,6,6,1,0,0,1,1,0,0,89,36,29,24,34,77,36,25,16,30,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,0,4,Unharmed,1,Beladimir,None,5,1,3,3,1,0,1,0,0,0,1,40,25,8,7,23,15,4,4,7,11,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,12,Unharmed,0,Beladimir,None,Wooden Wall
Siege,47,56,-47,Crushing Defeat,0,9,6,3,0,2,0,1,0,1,50,16,22,12,12,36,12,12,12,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,Unharmed,0,Rebel,None,3,0,4,4,1,0,0,0,1,0,0,67,24,16,27,17,63,20,16,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,5,4,1,0,2,Unharmed,1,Menoriad,None,Stone Wall w/ Moat
Siege,68,65,86,Decisive Victory,1,5,8,1,0,1,0,0,0,0,96,27,40,29,37,92,27,36,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,1,2,0,10,4,0,0,3,Unharmed,1,Menoriad,None,4,4,4,1,1,0,0,0,1,0,1,70,20,20,30,6,70,20,20,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,Unharmed,1,Lerastir,None,None
Siege,59,58,176,Decisive Victory,1,6,10,0,0,0,0,0,0,0,119,47,24,48,64,95,39,16,40,56,0,0,0,0,0,0,0,0,0,3,1,3,2,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,2,0,8,Unharmed,0,Beladimir,None,4,5,5,1,2,0,0,0,1,1,1,37,9,16,12,33,4,0,4,0,17,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,16,Unharmed,0,Beladimir,None,Wooden Wall
Siege,51,41,-9,Close Defeat,0,6,9,4,1,0,0,1,2,1,44,32,4,8,38,17,9,4,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,14,Unharmed,0,Lerastir,None,5,4,1,4,1,0,0,0,1,0,0,67,25,20,22,15,52,20,16,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4,4,2,0,4,Unharmed,0,Menoriad,None,Wooden Wall
Siege,57,49,-21,Crushing Defeat,0,8,6,0,0,0,0,0,0,1,110,56,14,40,71,42,22,8,12,38,0,1,3,2,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,3,33,Wounded,0,Rebel,None,0,0,3,9,2,0,0,0,1,1,1,108,36,27,45,61,74,27,22,25,52,0,0,0,0,0,0,0,0,0,2,4,0,1,3,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,5,0,9,Unharmed,1,Beladimir,None,Stone Wall
Siege,59,51,110,Decisive Victory,1,7,1,2,0,0,0,2,0,0,126,70,26,30,61,111,59,22,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,16,4,2,0,7,Unharmed,1,Lerastir,None,3,1,4,7,2,1,1,0,0,0,1,58,20,16,22,21,36,12,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,6,3,1,0,13,Unharmed,1,Menoriad,None,Wooden Wall w/ Moat
Siege,42,52,23,Decisive Victory,1,8,1,0,0,0,0,0,0,1,78,30,26,22,26,68,20,26,22,23,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0,3,Unharmed,0,Rebel,None,1,4,1,8,1,0,0,0,0,1,1,53,29,4,20,29,22,14,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,8,1,0,0,13,Unharmed,1,Lerastir,None,Stone Wall
Siege,59,64,93,Decisive Victory,1,5,3,5,1,2,0,2,0,1,71,28,20,23,11,67,24,20,23,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,Slain,1,Rebel,None,3,0,5,3,2,0,0,0,1,1,0,29,13,8,8,4,29,13,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,Unharmed,0,Menoriad,None,None
Siege,59,69,-19,Valiant Defeat,0,7,9,1,0,0,0,1,0,0,76,32,22,22,65,33,14,16,3,38,2,3,2,2,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,27,Unharmed,0,Rebel,None,1,2,4,8,0,0,0,0,0,0,0,89,44,22,23,38,82,40,22,20,34,3,1,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,0,4,Wounded,1,Rebel,None,Wooden Wall w/ Moat
Siege,65,58,19,Heroic Victory,1,9,10,1,0,0,0,1,0,0,81,25,28,28,29,74,21,28,25,24,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,5,Unharmed,1,Beladimir,None,4,4,4,7,0,0,0,0,0,0,0,70,24,20,26,10,60,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,5,0,0,7,Unharmed,0,Menoriad,None,Stone Wall w/ Moat
Siege,60,54,60,Decisive Victory,1,9,9,0,0,0,0,0,0,0,87,37,36,14,58,77,33,36,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,15,1,2,0,5,Unharmed,1,Lerastir,None,5,2,3,9,3,0,2,0,1,0,1,42,20,12,10,37,9,0,6,3,20,2,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,17,Unharmed,0,Rebel,None,Stone Wall w/ Moat
Siege,66,67,149,Decisive Victory,1,6,8,1,1,0,1,0,0,0,86,25,34,27,48,72,25,20,27,43,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,5,Wounded,1,Beladimir,None,5,2,3,5,3,0,0,0,1,2,0,7,4,0,3,7,7,4,0,3,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Wounded,1,Rebel,None,Wooden Wall
Siege,68,54,-61,Crushing Defeat,0,9,9,1,0,1,0,0,0,0,36,12,16,8,12,24,8,8,8,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,8,Unharmed,1,Rebel,None,5,4,1,7,1,0,0,0,1,0,1,69,46,12,11,43,52,32,12,8,39,2,0,1,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,4,Unharmed,1,Rebel,None,Stone Wall w/ Moat
Siege,50,55,40,Decisive Victory,1,8,2,3,0,0,0,1,2,0,114,62,28,24,62,95,43,28,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0,16,3,3,0,9,Wounded,1,Lerastir,None,5,0,0,3,1,0,0,0,1,0,1,78,37,23,18,42,30,8,14,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,2,11,2,1,1,19,Unharmed,1,Menoriad,None,Stone Wall
Siege,54,59,39,Decisive Victory,1,5,3,0,0,0,0,0,0,0,64,24,20,20,4,64,24,20,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,Unharmed,0,Menoriad,None,1,3,3,6,1,0,0,0,1,0,0,51,12,19,20,24,28,12,8,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,1,0,7,2,0,0,11,Wounded,1,Menoriad,None,None
Siege,71,51,-24,Crushing Defeat,0,5,7,1,0,0,0,1,0,0,54,18,24,12,16,36,12,12,12,8,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,Unharmed,0,Rebel,None,5,1,1,8,1,0,0,0,1,0,0,80,30,16,34,59,72,30,16,26,55,2,2,4,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,4,Unharmed,1,Rebel,None,None
Siege,55,66,0,Draw,0,9,9,2,2,0,0,0,0,1,109,44,28,37,61,74,30,22,22,45,3,2,0,0,2,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,2,1,16,Unharmed,0,Rebel,None,5,1,1,8,1,1,0,0,0,0,0,95,55,16,24,60,62,40,8,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,16,1,2,1,17,Unharmed,0,Lerastir,None,Stone Wall w/ Moat
Siege,50,51,10,Heroic Victory,1,9,10,2,0,0,0,1,1,1,83,25,33,25,19,79,25,29,25,16,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,3,Unharmed,0,Beladimir,None,1,3,5,10,4,0,0,0,2,2,0,69,53,8,8,36,37,21,8,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,15,Unharmed,1,Lerastir,None,Stone Wall w/ Moat
Siege,44,60,69,Decisive Victory,1,6,1,3,1,0,0,2,0,1,139,59,44,36,57,123,49,38,36,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,15,5,3,0,4,Wounded,1,Lerastir,None,3,5,3,9,1,0,0,0,1,0,0,107,29,38,40,36,76,20,25,31,18,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,1,18,Slain,1,Beladimir,None,Wooden Wall
Siege,62,58,15,Heroic Victory,1,5,10,1,0,1,0,0,0,0,39,15,4,20,17,28,10,4,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,5,1,1,0,3,Unharmed,1,Menoriad,None,2,3,1,4,0,0,0,0,0,0,1,46,16,12,18,10,36,12,12,12,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,Wounded,1,Rebel,None,None
Siege,64,65,92,Decisive Victory,1,5,3,3,0,0,0,1,2,1,80,27,36,17,53,64,27,20,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,1,1,1,0,1,14,1,0,0,7,Unharmed,0,Menoriad,None,2,0,1,6,3,0,1,0,2,0,0,27,8,8,11,3,27,8,8,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,Unharmed,1,Rebel,None,None
Siege,65,35,-5,Close Defeat,0,6,2,2,0,0,0,2,0,1,103,54,26,23,46,69,26,20,23,35,3,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,0,11,Unharmed,0,Rebel,None,3,4,5,7,3,0,1,0,1,1,1,122,54,32,36,48,96,46,26,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,13,5,1,0,12,Unharmed,0,Lerastir,None,Wooden Wall
Siege,67,65,-118,Crushing Defeat,0,6,5,2,0,2,0,0,0,0,53,21,20,12,23,24,8,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,6,2,1,0,13,Unharmed,1,Menoriad,None,1,2,5,7,5,2,0,0,2,1,0,130,84,20,26,51,100,54,20,26,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,5,2,0,8,Unharmed,0,Lerastir,None,Wooden Wall
Siege,65,51,7,Close Victory,1,7,1,3,0,1,0,2,0,0,72,20,20,32,17,58,16,20,22,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,4,Unharmed,0,Beladimir,None,5,3,4,8,2,0,0,0,2,0,1,74,17,29,28,43,50,17,20,13,33,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,10,Wounded,0,Beladimir,None,Wooden Wall w/ Moat
Siege,64,46,-42,Crushing Defeat,0,5,8,1,0,0,0,1,0,1,58,36,13,9,50,14,8,0,6,24,0,0,0,0,0,0,0,0,0,6,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,26,Slain,0,Beladimir,None,0,1,4,10,2,1,0,0,1,0,1,93,31,38,24,49,79,22,33,24,45,0,0,0,0,0,0,0,0,0,1,3,0,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,0,4,Unharmed,0,Beladimir,None,None
Siege,61,61,136,Decisive Victory,1,6,10,2,2,0,0,0,0,0,101,47,40,14,77,84,41,29,14,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,3,0,2,1,2,1,20,0,2,0,3,Unharmed,1,Menoriad,None,2,4,5,4,0,0,0,0,0,0,1,39,21,13,5,31,4,0,4,0,16,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,15,Unharmed,1,Beladimir,None,Wooden Wall
Siege,51,67,45,Decisive Victory,1,6,7,0,0,0,1,0,0,1,63,20,26,17,51,47,20,16,11,45,0,3,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,6,Unharmed,1,Rebel,None,0,2,1,4,4,0,0,0,2,2,1,34,22,6,6,30,0,0,0,0,13,2,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,17,Slain,1,Rebel,None,Wooden Wall
